gene_name|species_name|transcript_id|protein_id|isoform_status
ABCB4|gorilla_gorilla|ENSGGOT00000016044|ENSGGOP00000015596|alternative
ABCB4|gorilla_gorilla|ENSGGOT00000057980|ENSGGOP00000047184|canonical
ABCB4|gorilla_gorilla|ENSGGOT00000064941|ENSGGOP00000033285|alternative
ABCB4|homo_sapiens|ENST00000265723|ENSP00000265723|alternative
ABCB4|homo_sapiens|ENST00000359206|ENSP00000352135|alternative
ABCB4|homo_sapiens|ENST00000417608|ENSP00000394511|alternative
ABCB4|homo_sapiens|ENST00000440025|ENSP00000395716|alternative
ABCB4|homo_sapiens|ENST00000453593|ENSP00000392983|alternative
ABCB4|homo_sapiens|ENST00000649586|ENSP00000496956|canonical
ABCB4|homo_sapiens|ENST00000866020|ENSP00000536079|alternative
ABCB4|homo_sapiens|ENST00000866021|ENSP00000536080|alternative
ABCB4|homo_sapiens|ENST00000866022|ENSP00000536081|alternative
ABCB4|homo_sapiens|ENST00000866023|ENSP00000536082|alternative
ABCB4|homo_sapiens|ENST00000866024|ENSP00000536083|alternative
ABCB4|homo_sapiens|ENST00000866025|ENSP00000536084|alternative
ABCB4|homo_sapiens|ENST00000866026|ENSP00000536085|alternative
ABCB4|homo_sapiens|ENST00000866027|ENSP00000536086|alternative
ABCB4|homo_sapiens|ENST00000866028|ENSP00000536087|alternative
ABCB4|homo_sapiens|ENST00000866029|ENSP00000536088|alternative
ABCB4|homo_sapiens|ENST00000866030|ENSP00000536089|alternative
ABCB4|homo_sapiens|ENST00000866031|ENSP00000536090|alternative
ABCB4|homo_sapiens|ENST00000866032|ENSP00000536091|alternative
ABCB4|homo_sapiens|ENST00000866033|ENSP00000536092|alternative
ABCB4|homo_sapiens|ENST00000866034|ENSP00000536093|alternative
ABCB4|homo_sapiens|ENST00000866035|ENSP00000536094|alternative
ABCB4|homo_sapiens|ENST00000939426|ENSP00000609485|alternative
ABCB4|homo_sapiens|ENST00000964815|ENSP00000634874|alternative
ABCB4|homo_sapiens|ENST00000964816|ENSP00000634875|alternative
ABCB4|homo_sapiens|ENST00000964817|ENSP00000634876|alternative
ABCB4|homo_sapiens|ENST00000964818|ENSP00000634877|alternative
ABCB4|homo_sapiens|ENST00000964819|ENSP00000634878|alternative
ABCB4|homo_sapiens|ENST00000964820|ENSP00000634879|alternative
ABCB4|homo_sapiens|ENST00000964821|ENSP00000634880|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000013565|ENSMFAP00000039303|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000013747|ENSMFAP00000039484|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000013751|ENSMFAP00000039488|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000013771|ENSMFAP00000039508|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000013773|ENSMFAP00000039510|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000013862|ENSMFAP00000039599|canonical
ABCB4|macaca_fascicularis|ENSMFAT00000013866|ENSMFAP00000039603|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000073254|ENSMFAP00000053295|alternative
ABCB4|macaca_fascicularis|ENSMFAT00000092704|ENSMFAP00000051914|alternative
ABCB4|macaca_mulatta|ENSMMUT00000009467|ENSMMUP00000008900|alternative
ABCB4|macaca_mulatta|ENSMMUT00000015083|ENSMMUP00000014135|canonical
ABCB4|macaca_mulatta|ENSMMUT00000015085|ENSMMUP00000014137|alternative
ABCB4|macaca_mulatta|ENSMMUT00000015086|ENSMMUP00000014138|alternative
ABCB4|macaca_mulatta|ENSMMUT00000059821|ENSMMUP00000059120|alternative
ABCB4|macaca_mulatta|ENSMMUT00000098100|ENSMMUP00000076696|alternative
ABCB4|macaca_nemestrina|ENSMNET00000045765|ENSMNEP00000021513|canonical
ABCB4|macaca_nemestrina|ENSMNET00000045788|ENSMNEP00000021536|alternative
ABCB4|macaca_nemestrina|ENSMNET00000045794|ENSMNEP00000021542|alternative
ABCB4|macaca_nemestrina|ENSMNET00000045803|ENSMNEP00000021551|alternative
ABCB4|macaca_nemestrina|ENSMNET00000045869|ENSMNEP00000021617|alternative
ABCB4|macaca_nemestrina|ENSMNET00000045879|ENSMNEP00000021627|alternative
ABCB4|macaca_nemestrina|ENSMNET00000045881|ENSMNEP00000021629|alternative
ABCB4|microcebus_murinus|ENSMICT00000001286|ENSMICP00000001174|canonical
ABCB4|microcebus_murinus|ENSMICT00000037177|ENSMICP00000029198|alternative
ABCB4|microcebus_murinus|ENSMICT00000041832|ENSMICP00000016807|alternative
ABCB4|microcebus_murinus|ENSMICT00000064825|ENSMICP00000042340|alternative
ABCB4|nomascus_leucogenys|ENSNLET00000019118|ENSNLEP00000018212|alternative
ABCB4|nomascus_leucogenys|ENSNLET00000034981|ENSNLEP00000030778|canonical
ABCB4|pan_paniscus|ENSPPAT00000053242|ENSPPAP00000030381|canonical
ABCB4|pan_paniscus|ENSPPAT00000053246|ENSPPAP00000030385|alternative
ABCB4|pan_paniscus|ENSPPAT00000053252|ENSPPAP00000030391|alternative
ABCB4|pan_troglodytes|ENSPTRT00000047516|ENSPTRP00000045311|canonical
ABCB4|pan_troglodytes|ENSPTRT00000101202|ENSPTRP00000086444|alternative
ABCB4|pan_troglodytes|ENSPTRT00000101972|ENSPTRP00000077644|alternative
ABCB4|papio_anubis|ENSPANT00000008765|ENSPANP00000018661|alternative
ABCB4|papio_anubis|ENSPANT00000028605|ENSPANP00000018660|alternative
ABCB4|papio_anubis|ENSPANT00000036145|ENSPANP00000022305|alternative
ABCB4|papio_anubis|ENSPANT00000036356|ENSPANP00000030334|alternative
ABCB4|papio_anubis|ENSPANT00000048832|ENSPANP00000029057|alternative
ABCB4|papio_anubis|ENSPANT00000050499|ENSPANP00000032104|alternative
ABCB4|papio_anubis|ENSPANT00000055239|ENSPANP00000041513|canonical
ABCB4|papio_anubis|ENSPANT00000058451|ENSPANP00000035760|alternative
ABCB4|pongo_abelii|ENSPPYT00000020788|ENSPPYP00000019999|canonical
ABCB4|pongo_abelii|ENSPPYT00000054911|ENSPPYP00000030051|alternative
ABCB4|prolemur_simus|ENSPSMT00000025690|ENSPSMP00000022135|canonical
ABCB4|prolemur_simus|ENSPSMT00000025692|ENSPSMP00000022137|alternative
ABCB4|prolemur_simus|ENSPSMT00000025694|ENSPSMP00000022139|alternative
ABCB4|prolemur_simus|ENSPSMT00000025695|ENSPSMP00000022140|alternative
ABCB4|propithecus_coquereli|ENSPCOT00000039550|ENSPCOP00000028623|canonical
ABCB4|propithecus_coquereli|ENSPCOT00000039551|ENSPCOP00000028624|alternative
ABCB4|propithecus_coquereli|ENSPCOT00000039553|ENSPCOP00000028626|alternative
ABCB4|saimiri_boliviensis_boliviensis|ENSSBOT00000006774|ENSSBOP00000001256|alternative
ABCB4|saimiri_boliviensis_boliviensis|ENSSBOT00000006821|ENSSBOP00000001261|alternative
ABCB4|saimiri_boliviensis_boliviensis|ENSSBOT00000007763|ENSSBOP00000001414|canonical
ABCB4|saimiri_boliviensis_boliviensis|ENSSBOT00000007794|ENSSBOP00000001418|alternative
ABCB4|saimiri_boliviensis_boliviensis|ENSSBOT00000007908|ENSSBOP00000001436|alternative
ABCB4|saimiri_boliviensis_boliviensis|ENSSBOT00000008017|ENSSBOP00000001444|alternative
ABCB4|theropithecus_gelada|ENSTGET00000007836|ENSTGEP00000006501|alternative
ABCB4|theropithecus_gelada|ENSTGET00000007837|ENSTGEP00000006502|alternative
ABCB4|theropithecus_gelada|ENSTGET00000007839|ENSTGEP00000006504|alternative
ABCB4|theropithecus_gelada|ENSTGET00000007846|ENSTGEP00000006511|alternative
ABCB4|theropithecus_gelada|ENSTGET00000007910|ENSTGEP00000006562|canonical
ABCB4|theropithecus_gelada|ENSTGET00000007914|ENSTGEP00000006566|alternative
ABCC1|aotus_nancymaae|ENSANAT00000055217|ENSANAP00000037138|alternative
ABCC1|aotus_nancymaae|ENSANAT00000055219|ENSANAP00000037140|canonical
ABCC1|callithrix_jacchus|ENSCJAT00000011177|ENSCJAP00000010579|alternative
ABCC1|callithrix_jacchus|ENSCJAT00000011178|ENSCJAP00000010580|canonical
ABCC1|callithrix_jacchus|ENSCJAT00000145405|ENSCJAP00000080341|alternative
ABCC1|carlito_syrichta|ENSTSYT00000013394|ENSTSYP00000012287|canonical
ABCC1|carlito_syrichta|ENSTSYT00000030018|ENSTSYP00000018868|alternative
ABCC1|cercocebus_atys|ENSCATT00000060202|ENSCATP00000035914|canonical
ABCC1|cercocebus_atys|ENSCATT00000060213|ENSCATP00000035925|alternative
ABCC1|cercocebus_atys|ENSCATT00000060219|ENSCATP00000035931|alternative
ABCC1|cercocebus_atys|ENSCATT00000060222|ENSCATP00000035934|alternative
ABCC1|chlorocebus_sabaeus|ENSCSAT00000006065|ENSCSAP00000004276|canonical
ABCC1|gorilla_gorilla|ENSGGOT00000004347|ENSGGOP00000004244|alternative
ABCC1|gorilla_gorilla|ENSGGOT00000024963|ENSGGOP00000018208|alternative
ABCC1|gorilla_gorilla|ENSGGOT00000050017|ENSGGOP00000045539|alternative
ABCC1|gorilla_gorilla|ENSGGOT00000057955|ENSGGOP00000030029|canonical
ABCC1|homo_sapiens|ENST00000399408|ENSP00000382340|alternative
ABCC1|homo_sapiens|ENST00000399410|ENSP00000382342|canonical
ABCC1|homo_sapiens|ENST00000572882|ENSP00000461615|alternative
ABCC1|homo_sapiens|ENST00000677164|ENSP00000502873|alternative
ABCC1|homo_sapiens|ENST00000903504|ENSP00000573563|alternative
ABCC1|homo_sapiens|ENST00000914138|ENSP00000584197|alternative
ABCC1|homo_sapiens|ENST00000914139|ENSP00000584198|alternative
ABCC1|homo_sapiens|ENST00000914140|ENSP00000584199|alternative
ABCC1|homo_sapiens|ENST00000914141|ENSP00000584200|alternative
ABCC1|homo_sapiens|ENST00000914142|ENSP00000584201|alternative
ABCC1|homo_sapiens|ENST00000914143|ENSP00000584202|alternative
ABCC1|homo_sapiens|ENST00000914144|ENSP00000584203|alternative
ABCC1|homo_sapiens|ENST00000914145|ENSP00000584204|alternative
ABCC1|homo_sapiens|ENST00000914146|ENSP00000584205|alternative
ABCC1|homo_sapiens|ENST00000914147|ENSP00000584206|alternative
ABCC1|homo_sapiens|ENST00000914148|ENSP00000584207|alternative
ABCC1|homo_sapiens|ENST00000914149|ENSP00000584208|alternative
ABCC1|homo_sapiens|ENST00000914150|ENSP00000584209|alternative
ABCC1|homo_sapiens|ENST00000914151|ENSP00000584210|alternative
ABCC1|homo_sapiens|ENST00000914152|ENSP00000584211|alternative
ABCC1|homo_sapiens|ENST00000914153|ENSP00000584212|alternative
ABCC1|homo_sapiens|ENST00000914154|ENSP00000584213|alternative
ABCC1|homo_sapiens|ENST00000914155|ENSP00000584214|alternative
ABCC1|homo_sapiens|ENST00000914156|ENSP00000584215|alternative
ABCC1|homo_sapiens|ENST00000914157|ENSP00000584216|alternative
ABCC1|homo_sapiens|ENST00000958971|ENSP00000629030|alternative
ABCC1|homo_sapiens|ENST00000958972|ENSP00000629031|alternative
ABCC1|homo_sapiens|ENST00000958973|ENSP00000629032|alternative
ABCC1|homo_sapiens|ENST00000958974|ENSP00000629033|alternative
ABCC1|homo_sapiens|ENST00000958975|ENSP00000629034|alternative
ABCC1|homo_sapiens|ENST00000958977|ENSP00000629036|alternative
ABCC1|macaca_fascicularis|ENSMFAT00000018646|ENSMFAP00000044352|alternative
ABCC1|macaca_fascicularis|ENSMFAT00000018654|ENSMFAP00000044360|alternative
ABCC1|macaca_fascicularis|ENSMFAT00000018659|ENSMFAP00000044365|canonical
ABCC1|macaca_mulatta|ENSMMUT00000004836|ENSMMUP00000004558|alternative
ABCC1|macaca_mulatta|ENSMMUT00000008275|ENSMMUP00000007777|canonical
ABCC1|macaca_nemestrina|ENSMNET00000043089|ENSMNEP00000018852|alternative
ABCC1|macaca_nemestrina|ENSMNET00000043114|ENSMNEP00000018876|canonical
ABCC1|macaca_nemestrina|ENSMNET00000043118|ENSMNEP00000018880|alternative
ABCC1|macaca_nemestrina|ENSMNET00000043129|ENSMNEP00000018891|alternative
ABCC1|microcebus_murinus|ENSMICT00000048293|ENSMICP00000021331|canonical
ABCC1|microcebus_murinus|ENSMICT00000058880|ENSMICP00000046578|alternative
ABCC1|nomascus_leucogenys|ENSNLET00000000125|ENSNLEP00000000113|canonical
ABCC1|pan_paniscus|ENSPPAT00000031463|ENSPPAP00000008824|canonical
ABCC1|pan_troglodytes|ENSPTRT00000066941|ENSPTRP00000058520|alternative
ABCC1|pan_troglodytes|ENSPTRT00000093915|ENSPTRP00000075385|canonical
ABCC1|papio_anubis|ENSPANT00000024432|ENSPANP00000013973|canonical
ABCC1|papio_anubis|ENSPANT00000032369|ENSPANP00000030954|alternative
ABCC1|pongo_abelii|ENSPPYT00000008400|ENSPPYP00000008065|canonical
ABCC1|prolemur_simus|ENSPSMT00000021624|ENSPSMP00000018645|canonical
ABCC1|prolemur_simus|ENSPSMT00000021628|ENSPSMP00000018649|alternative
ABCC1|propithecus_coquereli|ENSPCOT00000015857|ENSPCOP00000005472|canonical
ABCC1|propithecus_coquereli|ENSPCOT00000015859|ENSPCOP00000005474|alternative
ABCC1|saimiri_boliviensis_boliviensis|ENSSBOT00000053652|ENSSBOP00000036717|canonical
ABCC1|saimiri_boliviensis_boliviensis|ENSSBOT00000053657|ENSSBOP00000036722|alternative
ABCC1|saimiri_boliviensis_boliviensis|ENSSBOT00000053664|ENSSBOP00000036729|alternative
ABCC1|saimiri_boliviensis_boliviensis|ENSSBOT00000053676|ENSSBOP00000036741|alternative
ABCC1|theropithecus_gelada|ENSTGET00000035207|ENSTGEP00000029584|canonical
ABCC1|theropithecus_gelada|ENSTGET00000035213|ENSTGEP00000029589|alternative
ABCC1|theropithecus_gelada|ENSTGET00000035224|ENSTGEP00000029599|alternative
ABCC1|theropithecus_gelada|ENSTGET00000035235|ENSTGEP00000029608|alternative
ABCC2|aotus_nancymaae|ENSANAT00000024682|ENSANAP00000006911|canonical
ABCC2|callithrix_jacchus|ENSCJAT00000033330|ENSCJAP00000031527|canonical
ABCC2|carlito_syrichta|ENSTSYT00000048151|ENSTSYP00000023429|canonical
ABCC2|cercocebus_atys|ENSCATT00000033614|ENSCATP00000009658|canonical
ABCC2|chlorocebus_sabaeus|ENSCSAT00000003717|ENSCSAP00000002001|canonical
ABCC2|colobus_angolensis_palliatus|ENSCANT00000037063|ENSCANP00000014142|canonical
ABCC2|gorilla_gorilla|ENSGGOT00000025889|ENSGGOP00000018083|canonical
ABCC2|homo_sapiens|ENST00000647814|ENSP00000497274|canonical
ABCC2|homo_sapiens|ENST00000648689|ENSP00000496972|alternative
ABCC2|macaca_fascicularis|ENSMFAT00000013446|ENSMFAP00000039184|canonical
ABCC2|macaca_fascicularis|ENSMFAT00000085373|ENSMFAP00000057838|alternative
ABCC2|macaca_mulatta|ENSMMUT00000033446|ENSMMUP00000031303|alternative
ABCC2|macaca_mulatta|ENSMMUT00000033447|ENSMMUP00000031304|canonical
ABCC2|macaca_nemestrina|ENSMNET00000054508|ENSMNEP00000030093|canonical
ABCC2|microcebus_murinus|ENSMICT00000006703|ENSMICP00000006116|canonical
ABCC2|nomascus_leucogenys|ENSNLET00000018758|ENSNLEP00000017866|canonical
ABCC2|pan_paniscus|ENSPPAT00000059127|ENSPPAP00000036235|canonical
ABCC2|pan_troglodytes|ENSPTRT00000086993|ENSPTRP00000077920|canonical
ABCC2|papio_anubis|ENSPANT00000049409|ENSPANP00000025627|canonical
ABCC2|pongo_abelii|ENSPPYT00000003073|ENSPPYP00000002970|canonical
ABCC2|prolemur_simus|ENSPSMT00000017104|ENSPSMP00000014723|alternative
ABCC2|prolemur_simus|ENSPSMT00000017106|ENSPSMP00000014725|canonical
ABCC2|propithecus_coquereli|ENSPCOT00000036938|ENSPCOP00000026210|canonical
ABCC2|saimiri_boliviensis_boliviensis|ENSSBOT00000054598|ENSSBOP00000037654|canonical
ABCC2|saimiri_boliviensis_boliviensis|ENSSBOT00000054603|ENSSBOP00000037659|alternative
ABCC2|theropithecus_gelada|ENSTGET00000026125|ENSTGEP00000021902|canonical
ABCC3|aotus_nancymaae|ENSANAT00000043534|ENSANAP00000025611|canonical
ABCC3|aotus_nancymaae|ENSANAT00000043547|ENSANAP00000025624|alternative
ABCC3|callithrix_jacchus|ENSCJAT00000036508|ENSCJAP00000034571|alternative
ABCC3|callithrix_jacchus|ENSCJAT00000036532|ENSCJAP00000034594|alternative
ABCC3|callithrix_jacchus|ENSCJAT00000117512|ENSCJAP00000085288|alternative
ABCC3|callithrix_jacchus|ENSCJAT00000126255|ENSCJAP00000093565|canonical
ABCC3|callithrix_jacchus|ENSCJAT00000142830|ENSCJAP00000091486|alternative
ABCC3|carlito_syrichta|ENSTSYT00000011948|ENSTSYP00000010964|canonical
ABCC3|carlito_syrichta|ENSTSYT00000042649|ENSTSYP00000030280|alternative
ABCC3|cercocebus_atys|ENSCATT00000069734|ENSCATP00000045291|canonical
ABCC3|chlorocebus_sabaeus|ENSCSAT00000003512|ENSCSAP00000001790|canonical
ABCC3|colobus_angolensis_palliatus|ENSCANT00000045167|ENSCANP00000022187|canonical
ABCC3|colobus_angolensis_palliatus|ENSCANT00000045168|ENSCANP00000022188|alternative
ABCC3|gorilla_gorilla|ENSGGOT00000003430|ENSGGOP00000003354|canonical
ABCC3|gorilla_gorilla|ENSGGOT00000044574|ENSGGOP00000047185|alternative
ABCC3|gorilla_gorilla|ENSGGOT00000051399|ENSGGOP00000047335|alternative
ABCC3|homo_sapiens|ENST00000285238|ENSP00000285238|canonical
ABCC3|homo_sapiens|ENST00000427699|ENSP00000395160|alternative
ABCC3|homo_sapiens|ENST00000513745|ENSP00000421755|alternative
ABCC3|homo_sapiens|ENST00000515707|ENSP00000422786|alternative
ABCC3|homo_sapiens|ENST00000871892|ENSP00000541951|alternative
ABCC3|homo_sapiens|ENST00000871893|ENSP00000541952|alternative
ABCC3|homo_sapiens|ENST00000871894|ENSP00000541953|alternative
ABCC3|homo_sapiens|ENST00000871895|ENSP00000541954|alternative
ABCC3|homo_sapiens|ENST00000871896|ENSP00000541955|alternative
ABCC3|homo_sapiens|ENST00000871897|ENSP00000541956|alternative
ABCC3|homo_sapiens|ENST00000871898|ENSP00000541957|alternative
ABCC3|homo_sapiens|ENST00000871899|ENSP00000541958|alternative
ABCC3|homo_sapiens|ENST00000871900|ENSP00000541959|alternative
ABCC3|homo_sapiens|ENST00000871901|ENSP00000541960|alternative
ABCC3|homo_sapiens|ENST00000871902|ENSP00000541961|alternative
ABCC3|homo_sapiens|ENST00000871903|ENSP00000541962|alternative
ABCC3|homo_sapiens|ENST00000871904|ENSP00000541963|alternative
ABCC3|homo_sapiens|ENST00000871905|ENSP00000541964|alternative
ABCC3|homo_sapiens|ENST00000871906|ENSP00000541965|alternative
ABCC3|homo_sapiens|ENST00000871907|ENSP00000541966|alternative
ABCC3|homo_sapiens|ENST00000941182|ENSP00000611241|alternative
ABCC3|homo_sapiens|ENST00000941183|ENSP00000611242|alternative
ABCC3|homo_sapiens|ENST00000941184|ENSP00000611243|alternative
ABCC3|homo_sapiens|ENST00000941185|ENSP00000611244|alternative
ABCC3|homo_sapiens|ENST00000941186|ENSP00000611245|alternative
ABCC3|homo_sapiens|ENST00000941187|ENSP00000611246|alternative
ABCC3|homo_sapiens|ENST00000941188|ENSP00000611247|alternative
ABCC3|homo_sapiens|ENST00000941189|ENSP00000611248|alternative
ABCC3|macaca_fascicularis|ENSMFAT00000025199|ENSMFAP00000006513|canonical
ABCC3|macaca_fascicularis|ENSMFAT00000025211|ENSMFAP00000006525|alternative
ABCC3|macaca_fascicularis|ENSMFAT00000074745|ENSMFAP00000056103|alternative
ABCC3|macaca_fascicularis|ENSMFAT00000088090|ENSMFAP00000062242|alternative
ABCC3|macaca_fascicularis|ENSMFAT00000095571|ENSMFAP00000058332|alternative
ABCC3|macaca_mulatta|ENSMMUT00000004841|ENSMMUP00000004562|alternative
ABCC3|macaca_mulatta|ENSMMUT00000082617|ENSMMUP00000076672|alternative
ABCC3|macaca_mulatta|ENSMMUT00000103108|ENSMMUP00000068385|alternative
ABCC3|macaca_mulatta|ENSMMUT00000107303|ENSMMUP00000064572|alternative
ABCC3|macaca_mulatta|ENSMMUT00000107909|ENSMMUP00000079856|canonical
ABCC3|macaca_nemestrina|ENSMNET00000040517|ENSMNEP00000016302|canonical
ABCC3|microcebus_murinus|ENSMICT00000009822|ENSMICP00000008943|canonical
ABCC3|nomascus_leucogenys|ENSNLET00000010056|ENSNLEP00000009598|alternative
ABCC3|nomascus_leucogenys|ENSNLET00000055470|ENSNLEP00000032471|canonical
ABCC3|pan_paniscus|ENSPPAT00000052446|ENSPPAP00000029596|alternative
ABCC3|pan_paniscus|ENSPPAT00000052452|ENSPPAP00000029602|alternative
ABCC3|pan_paniscus|ENSPPAT00000052459|ENSPPAP00000029609|canonical
ABCC3|pan_paniscus|ENSPPAT00000052463|ENSPPAP00000029613|alternative
ABCC3|pan_troglodytes|ENSPTRT00000017261|ENSPTRP00000015980|alternative
ABCC3|pan_troglodytes|ENSPTRT00000077402|ENSPTRP00000073117|alternative
ABCC3|pan_troglodytes|ENSPTRT00000087941|ENSPTRP00000068148|alternative
ABCC3|pan_troglodytes|ENSPTRT00000093722|ENSPTRP00000069590|canonical
ABCC3|papio_anubis|ENSPANT00000018553|ENSPANP00000020285|canonical
ABCC3|papio_anubis|ENSPANT00000054041|ENSPANP00000045290|alternative
ABCC3|pongo_abelii|ENSPPYT00000009675|ENSPPYP00000009299|canonical
ABCC3|prolemur_simus|ENSPSMT00000015642|ENSPSMP00000013440|canonical
ABCC3|prolemur_simus|ENSPSMT00000015644|ENSPSMP00000013442|alternative
ABCC3|propithecus_coquereli|ENSPCOT00000032191|ENSPCOP00000021526|canonical
ABCC3|propithecus_coquereli|ENSPCOT00000032192|ENSPCOP00000021527|alternative
ABCC3|saimiri_boliviensis_boliviensis|ENSSBOT00000053158|ENSSBOP00000036226|canonical
ABCC3|saimiri_boliviensis_boliviensis|ENSSBOT00000053168|ENSSBOP00000036236|alternative
ABCC3|saimiri_boliviensis_boliviensis|ENSSBOT00000053169|ENSSBOP00000036237|alternative
ABCC3|saimiri_boliviensis_boliviensis|ENSSBOT00000053180|ENSSBOP00000036248|alternative
ABCC3|theropithecus_gelada|ENSTGET00000037488|ENSTGEP00000031547|canonical
ABCC4|aotus_nancymaae|ENSANAT00000038053|ENSANAP00000020178|canonical
ABCC4|aotus_nancymaae|ENSANAT00000038061|ENSANAP00000020186|alternative
ABCC4|aotus_nancymaae|ENSANAT00000038073|ENSANAP00000020198|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000006390|ENSCJAP00000006056|canonical
ABCC4|callithrix_jacchus|ENSCJAT00000006416|ENSCJAP00000006081|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000006419|ENSCJAP00000006084|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000006422|ENSCJAP00000006086|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000091819|ENSCJAP00000069268|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000092399|ENSCJAP00000069835|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000099760|ENSCJAP00000068394|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000102353|ENSCJAP00000079025|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000113209|ENSCJAP00000073781|alternative
ABCC4|callithrix_jacchus|ENSCJAT00000117315|ENSCJAP00000078619|alternative
ABCC4|carlito_syrichta|ENSTSYT00000005711|ENSTSYP00000005234|canonical
ABCC4|carlito_syrichta|ENSTSYT00000046061|ENSTSYP00000017608|alternative
ABCC4|cercocebus_atys|ENSCATT00000060200|ENSCATP00000035912|canonical
ABCC4|cercocebus_atys|ENSCATT00000060209|ENSCATP00000035921|alternative
ABCC4|cercocebus_atys|ENSCATT00000060215|ENSCATP00000035927|alternative
ABCC4|cercocebus_atys|ENSCATT00000060217|ENSCATP00000035928|alternative
ABCC4|chlorocebus_sabaeus|ENSCSAT00000015626|ENSCSAP00000013559|canonical
